id	model_name	language	question_id	run_number	question_chars	context_chars	prompt_chars	response_chars	input_tokens_est_min	input_tokens_est_max	input_tokens_est_mid	response_tokens_est_min	response_tokens_est_max	response_tokens_est_mid	total_tokens_est_min	total_tokens_est_max	total_tokens_est_mid	max_model_len	max_model_len_source	remaining_output_tokens_est_min	remaining_output_tokens_est_max	effective_output_cap_est_min	effective_output_cap_est_max	would_exceed_max_len_est	base_question
520	deepseek-r1-distill-qwen-32b-b200	EL	Q4_EL	1	115	1843	2531	2811	507	633	570	563	703	633	1070	1336	1203	16384	assumed_from_config_default	15751	15877	2048	2048	FALSE	Q4
521	deepseek-r1-distill-qwen-32b-b200	EL	Q4_EL	2	115	1843	2531	2811	507	633	570	563	703	633	1070	1336	1203	16384	assumed_from_config_default	15751	15877	2048	2048	FALSE	Q4
522	deepseek-r1-distill-qwen-32b-b200	EL	Q4_EL	3	115	1843	2531	2811	507	633	570	563	703	633	1070	1336	1203	16384	assumed_from_config_default	15751	15877	2048	2048	FALSE	Q4
523	deepseek-r1-distill-qwen-32b-b200	EL	Q5_EL	1	126	1824	2523	3775	505	631	568	755	944	850	1260	1575	1418	16384	assumed_from_config_default	15753	15879	2048	2048	FALSE	Q5
524	deepseek-r1-distill-qwen-32b-b200	EL	Q5_EL	2	126	1824	2523	3920	505	631	568	784	980	882	1289	1611	1450	16384	assumed_from_config_default	15753	15879	2048	2048	FALSE	Q5
525	deepseek-r1-distill-qwen-32b-b200	EL	Q5_EL	3	126	1824	2523	3920	505	631	568	784	980	882	1289	1611	1450	16384	assumed_from_config_default	15753	15879	2048	2048	FALSE	Q5
526	deepseek-r1-distill-qwen-32b-b200	HU	Q1_HU	1	122	1887	2582	3900	517	646	582	780	975	878	1297	1621	1460	16384	assumed_from_config_default	15738	15867	2048	2048	FALSE	Q1
527	deepseek-r1-distill-qwen-32b-b200	HU	Q1_HU	2	122	1887	2582	3532	517	646	582	707	883	795	1224	1529	1377	16384	assumed_from_config_default	15738	15867	2048	2048	FALSE	Q1
528	deepseek-r1-distill-qwen-32b-b200	HU	Q1_HU	3	122	1887	2582	3532	517	646	582	707	883	795	1224	1529	1377	16384	assumed_from_config_default	15738	15867	2048	2048	FALSE	Q1
529	deepseek-r1-distill-qwen-32b-b200	HU	Q2_HU	1	98	1862	2533	3423	507	634	570	685	856	770	1192	1490	1340	16384	assumed_from_config_default	15750	15877	2048	2048	FALSE	Q2
530	deepseek-r1-distill-qwen-32b-b200	HU	Q2_HU	2	98	1862	2533	3423	507	634	570	685	856	770	1192	1490	1340	16384	assumed_from_config_default	15750	15877	2048	2048	FALSE	Q2
531	deepseek-r1-distill-qwen-32b-b200	HU	Q2_HU	3	98	1862	2533	3423	507	634	570	685	856	770	1192	1490	1340	16384	assumed_from_config_default	15750	15877	2048	2048	FALSE	Q2
532	deepseek-r1-distill-qwen-32b-b200	HU	Q3_HU	1	107	1901	2581	3872	517	646	582	775	968	872	1292	1614	1454	16384	assumed_from_config_default	15738	15867	2048	2048	FALSE	Q3
533	deepseek-r1-distill-qwen-32b-b200	HU	Q3_HU	2	107	1901	2581	4862	517	646	582	973	1216	1094	1490	1862	1676	16384	assumed_from_config_default	15738	15867	2048	2048	FALSE	Q3
534	deepseek-r1-distill-qwen-32b-b200	HU	Q3_HU	3	107	1901	2581	4862	517	646	582	973	1216	1094	1490	1862	1676	16384	assumed_from_config_default	15738	15867	2048	2048	FALSE	Q3
535	deepseek-r1-distill-qwen-32b-b200	HU	Q4_HU	1	126	1843	2542	3910	509	636	572	782	978	880	1291	1614	1452	16384	assumed_from_config_default	15748	15875	2048	2048	FALSE	Q4
536	deepseek-r1-distill-qwen-32b-b200	HU	Q4_HU	2	126	1843	2542	3852	509	636	572	771	963	867	1280	1599	1439	16384	assumed_from_config_default	15748	15875	2048	2048	FALSE	Q4
537	deepseek-r1-distill-qwen-32b-b200	HU	Q4_HU	3	126	1843	2542	3852	509	636	572	771	963	867	1280	1599	1439	16384	assumed_from_config_default	15748	15875	2048	2048	FALSE	Q4
538	deepseek-r1-distill-qwen-32b-b200	HU	Q5_HU	1	107	1824	2504	3222	501	626	564	645	806	726	1146	1432	1290	16384	assumed_from_config_default	15758	15883	2048	2048	FALSE	Q5
539	deepseek-r1-distill-qwen-32b-b200	HU	Q5_HU	2	107	1824	2504	3173	501	626	564	635	794	714	1136	1420	1278	16384	assumed_from_config_default	15758	15883	2048	2048	FALSE	Q5
540	deepseek-r1-distill-qwen-32b-b200	HU	Q5_HU	3	107	1824	2504	3173	501	626	564	635	794	714	1136	1420	1278	16384	assumed_from_config_default	15758	15883	2048	2048	FALSE	Q5
541	deepseek-r1-distill-qwen-32b-b200	GA	Q1_GA	1	135	1887	2595	3812	519	649	584	763	953	858	1282	1602	1442	16384	assumed_from_config_default	15735	15865	2048	2048	FALSE	Q1
542	deepseek-r1-distill-qwen-32b-b200	GA	Q1_GA	2	135	1887	2595	3812	519	649	584	763	953	858	1282	1602	1442	16384	assumed_from_config_default	15735	15865	2048	2048	FALSE	Q1
543	deepseek-r1-distill-qwen-32b-b200	GA	Q1_GA	3	135	1887	2595	3812	519	649	584	763	953	858	1282	1602	1442	16384	assumed_from_config_default	15735	15865	2048	2048	FALSE	Q1
544	deepseek-r1-distill-qwen-32b-b200	GA	Q2_GA	1	99	1862	2534	5907	507	634	570	1182	1477	1330	1689	2111	1900	16384	assumed_from_config_default	15750	15877	2048	2048	FALSE	Q2
545	deepseek-r1-distill-qwen-32b-b200	GA	Q2_GA	2	99	1862	2534	5907	507	634	570	1182	1477	1330	1689	2111	1900	16384	assumed_from_config_default	15750	15877	2048	2048	FALSE	Q2
546	deepseek-r1-distill-qwen-32b-b200	GA	Q2_GA	3	99	1862	2534	5907	507	634	570	1182	1477	1330	1689	2111	1900	16384	assumed_from_config_default	15750	15877	2048	2048	FALSE	Q2
547	deepseek-r1-distill-qwen-32b-b200	GA	Q3_GA	1	101	1901	2575	5724	515	644	580	1145	1431	1288	1660	2075	1868	16384	assumed_from_config_default	15740	15869	2048	2048	FALSE	Q3
548	deepseek-r1-distill-qwen-32b-b200	GA	Q3_GA	2	101	1901	2575	6059	515	644	580	1212	1515	1364	1727	2159	1944	16384	assumed_from_config_default	15740	15869	2048	2048	FALSE	Q3
549	deepseek-r1-distill-qwen-32b-b200	GA	Q3_GA	3	101	1901	2575	6059	515	644	580	1212	1515	1364	1727	2159	1944	16384	assumed_from_config_default	15740	15869	2048	2048	FALSE	Q3
550	deepseek-r1-distill-qwen-32b-b200	GA	Q4_GA	1	98	1843	2514	6401	503	629	566	1281	1601	1441	1784	2230	2007	16384	assumed_from_config_default	15755	15881	2048	2048	FALSE	Q4
551	deepseek-r1-distill-qwen-32b-b200	GA	Q4_GA	2	98	1843	2514	6401	503	629	566	1281	1601	1441	1784	2230	2007	16384	assumed_from_config_default	15755	15881	2048	2048	FALSE	Q4
552	deepseek-r1-distill-qwen-32b-b200	GA	Q4_GA	3	98	1843	2514	6401	503	629	566	1281	1601	1441	1784	2230	2007	16384	assumed_from_config_default	15755	15881	2048	2048	FALSE	Q4
553	deepseek-r1-distill-qwen-32b-b200	GA	Q5_GA	1	129	1824	2526	4250	506	632	569	850	1063	956	1356	1695	1525	16384	assumed_from_config_default	15752	15878	2048	2048	FALSE	Q5
554	deepseek-r1-distill-qwen-32b-b200	GA	Q5_GA	2	129	1824	2526	4250	506	632	569	850	1063	956	1356	1695	1525	16384	assumed_from_config_default	15752	15878	2048	2048	FALSE	Q5
555	deepseek-r1-distill-qwen-32b-b200	GA	Q5_GA	3	129	1824	2526	4250	506	632	569	850	1063	956	1356	1695	1525	16384	assumed_from_config_default	15752	15878	2048	2048	FALSE	Q5
556	deepseek-r1-distill-qwen-32b-b200	IT	Q1_IT	1	126	1887	2586	3536	518	647	582	708	884	796	1226	1531	1378	16384	assumed_from_config_default	15737	15866	2048	2048	FALSE	Q1
557	deepseek-r1-distill-qwen-32b-b200	IT	Q1_IT	2	126	1887	2586	3536	518	647	582	708	884	796	1226	1531	1378	16384	assumed_from_config_default	15737	15866	2048	2048	FALSE	Q1
558	deepseek-r1-distill-qwen-32b-b200	IT	Q1_IT	3	126	1887	2586	3536	518	647	582	708	884	796	1226	1531	1378	16384	assumed_from_config_default	15737	15866	2048	2048	FALSE	Q1
559	deepseek-r1-distill-qwen-32b-b200	IT	Q2_IT	1	94	1862	2529	3934	506	633	570	787	984	886	1293	1617	1456	16384	assumed_from_config_default	15751	15878	2048	2048	FALSE	Q2
560	deepseek-r1-distill-qwen-32b-b200	IT	Q2_IT	2	94	1862	2529	4035	506	633	570	807	1009	908	1313	1642	1478	16384	assumed_from_config_default	15751	15878	2048	2048	FALSE	Q2
561	deepseek-r1-distill-qwen-32b-b200	IT	Q2_IT	3	94	1862	2529	4035	506	633	570	807	1009	908	1313	1642	1478	16384	assumed_from_config_default	15751	15878	2048	2048	FALSE	Q2
562	deepseek-r1-distill-qwen-32b-b200	IT	Q3_IT	1	107	1901	2581	5347	517	646	582	1070	1337	1204	1587	1983	1786	16384	assumed_from_config_default	15738	15867	2048	2048	FALSE	Q3
563	deepseek-r1-distill-qwen-32b-b200	IT	Q3_IT	2	107	1901	2581	4753	517	646	582	951	1189	1070	1468	1835	1652	16384	assumed_from_config_default	15738	15867	2048	2048	FALSE	Q3
564	deepseek-r1-distill-qwen-32b-b200	IT	Q3_IT	3	107	1901	2581	4753	517	646	582	951	1189	1070	1468	1835	1652	16384	assumed_from_config_default	15738	15867	2048	2048	FALSE	Q3
565	deepseek-r1-distill-qwen-32b-b200	IT	Q4_IT	1	122	1843	2538	4135	508	635	572	827	1034	930	1335	1669	1502	16384	assumed_from_config_default	15749	15876	2048	2048	FALSE	Q4
566	deepseek-r1-distill-qwen-32b-b200	IT	Q4_IT	2	122	1843	2538	4135	508	635	572	827	1034	930	1335	1669	1502	16384	assumed_from_config_default	15749	15876	2048	2048	FALSE	Q4
567	deepseek-r1-distill-qwen-32b-b200	IT	Q4_IT	3	122	1843	2538	4135	508	635	572	827	1034	930	1335	1669	1502	16384	assumed_from_config_default	15749	15876	2048	2048	FALSE	Q4
568	deepseek-r1-distill-qwen-32b-b200	IT	Q5_IT	1	103	1824	2500	3680	500	625	562	736	920	828	1236	1545	1390	16384	assumed_from_config_default	15759	15884	2048	2048	FALSE	Q5
569	deepseek-r1-distill-qwen-32b-b200	IT	Q5_IT	2	103	1824	2500	3680	500	625	562	736	920	828	1236	1545	1390	16384	assumed_from_config_default	15759	15884	2048	2048	FALSE	Q5
570	deepseek-r1-distill-qwen-32b-b200	IT	Q5_IT	3	103	1824	2500	3680	500	625	562	736	920	828	1236	1545	1390	16384	assumed_from_config_default	15759	15884	2048	2048	FALSE	Q5
571	deepseek-r1-distill-qwen-32b-b200	LV	Q1_LV	1	116	1887	2576	4692	516	644	580	939	1173	1056	1455	1817	1636	16384	assumed_from_config_default	15740	15868	2048	2048	FALSE	Q1
572	deepseek-r1-distill-qwen-32b-b200	LV	Q1_LV	2	116	1887	2576	4314	516	644	580	863	1079	971	1379	1723	1551	16384	assumed_from_config_default	15740	15868	2048	2048	FALSE	Q1
573	deepseek-r1-distill-qwen-32b-b200	LV	Q1_LV	3	116	1887	2576	4314	516	644	580	863	1079	971	1379	1723	1551	16384	assumed_from_config_default	15740	15868	2048	2048	FALSE	Q1
574	deepseek-r1-distill-qwen-32b-b200	LV	Q2_LV	1	92	1862	2527	5275	506	632	569	1055	1319	1187	1561	1951	1756	16384	assumed_from_config_default	15752	15878	2048	2048	FALSE	Q2
575	deepseek-r1-distill-qwen-32b-b200	LV	Q2_LV	2	92	1862	2527	5278	506	632	569	1056	1320	1188	1562	1952	1757	16384	assumed_from_config_default	15752	15878	2048	2048	FALSE	Q2
576	deepseek-r1-distill-qwen-32b-b200	LV	Q2_LV	3	92	1862	2527	5278	506	632	569	1056	1320	1188	1562	1952	1757	16384	assumed_from_config_default	15752	15878	2048	2048	FALSE	Q2
577	deepseek-r1-distill-qwen-32b-b200	LV	Q3_LV	1	96	1901	2570	3618	514	643	578	724	905	814	1238	1548	1392	16384	assumed_from_config_default	15741	15870	2048	2048	FALSE	Q3
578	deepseek-r1-distill-qwen-32b-b200	LV	Q3_LV	2	96	1901	2570	3618	514	643	578	724	905	814	1238	1548	1392	16384	assumed_from_config_default	15741	15870	2048	2048	FALSE	Q3
579	deepseek-r1-distill-qwen-32b-b200	LV	Q3_LV	3	96	1901	2570	3618	514	643	578	724	905	814	1238	1548	1392	16384	assumed_from_config_default	15741	15870	2048	2048	FALSE	Q3
580	deepseek-r1-distill-qwen-32b-b200	LV	Q4_LV	1	106	1843	2522	3968	505	631	568	794	992	893	1299	1623	1461	16384	assumed_from_config_default	15753	15879	2048	2048	FALSE	Q4
581	deepseek-r1-distill-qwen-32b-b200	LV	Q4_LV	2	106	1843	2522	3954	505	631	568	791	989	890	1296	1620	1458	16384	assumed_from_config_default	15753	15879	2048	2048	FALSE	Q4
582	deepseek-r1-distill-qwen-32b-b200	LV	Q4_LV	3	106	1843	2522	3954	505	631	568	791	989	890	1296	1620	1458	16384	assumed_from_config_default	15753	15879	2048	2048	FALSE	Q4
583	deepseek-r1-distill-qwen-32b-b200	LV	Q5_LV	1	103	1824	2500	2956	500	625	562	592	739	666	1092	1364	1228	16384	assumed_from_config_default	15759	15884	2048	2048	FALSE	Q5
584	deepseek-r1-distill-qwen-32b-b200	LV	Q5_LV	2	103	1824	2500	3371	500	625	562	675	843	759	1175	1468	1321	16384	assumed_from_config_default	15759	15884	2048	2048	FALSE	Q5
585	deepseek-r1-distill-qwen-32b-b200	LV	Q5_LV	3	103	1824	2500	3371	500	625	562	675	843	759	1175	1468	1321	16384	assumed_from_config_default	15759	15884	2048	2048	FALSE	Q5
586	deepseek-r1-distill-qwen-32b-b200	LT	Q1_LT	1	128	1887	2588	3578	518	647	582	716	895	806	1234	1542	1388	16384	assumed_from_config_default	15737	15866	2048	2048	FALSE	Q1
587	deepseek-r1-distill-qwen-32b-b200	LT	Q1_LT	2	128	1887	2588	3627	518	647	582	726	907	816	1244	1554	1398	16384	assumed_from_config_default	15737	15866	2048	2048	FALSE	Q1
588	deepseek-r1-distill-qwen-32b-b200	LT	Q1_LT	3	128	1887	2588	3627	518	647	582	726	907	816	1244	1554	1398	16384	assumed_from_config_default	15737	15866	2048	2048	FALSE	Q1
589	deepseek-r1-distill-qwen-32b-b200	LT	Q2_LT	1	91	1862	2526	3993	506	632	569	799	999	899	1305	1631	1468	16384	assumed_from_config_default	15752	15878	2048	2048	FALSE	Q2
590	deepseek-r1-distill-qwen-32b-b200	LT	Q2_LT	2	91	1862	2526	3993	506	632	569	799	999	899	1305	1631	1468	16384	assumed_from_config_default	15752	15878	2048	2048	FALSE	Q2
591	deepseek-r1-distill-qwen-32b-b200	LT	Q2_LT	3	91	1862	2526	3993	506	632	569	799	999	899	1305	1631	1468	16384	assumed_from_config_default	15752	15878	2048	2048	FALSE	Q2
592	deepseek-r1-distill-qwen-32b-b200	LT	Q3_LT	1	98	1901	2572	5514	515	643	579	1103	1379	1241	1618	2022	1820	16384	assumed_from_config_default	15741	15869	2048	2048	FALSE	Q3
593	deepseek-r1-distill-qwen-32b-b200	LT	Q3_LT	2	98	1901	2572	5489	515	643	579	1098	1373	1236	1613	2016	1815	16384	assumed_from_config_default	15741	15869	2048	2048	FALSE	Q3
594	deepseek-r1-distill-qwen-32b-b200	LT	Q3_LT	3	98	1901	2572	5489	515	643	579	1098	1373	1236	1613	2016	1815	16384	assumed_from_config_default	15741	15869	2048	2048	FALSE	Q3
595	deepseek-r1-distill-qwen-32b-b200	LT	Q4_LT	1	103	1843	2519	4117	504	630	567	824	1030	927	1328	1660	1494	16384	assumed_from_config_default	15754	15880	2048	2048	FALSE	Q4
596	deepseek-r1-distill-qwen-32b-b200	LT	Q4_LT	2	103	1843	2519	4117	504	630	567	824	1030	927	1328	1660	1494	16384	assumed_from_config_default	15754	15880	2048	2048	FALSE	Q4
597	deepseek-r1-distill-qwen-32b-b200	LT	Q4_LT	3	103	1843	2519	4117	504	630	567	824	1030	927	1328	1660	1494	16384	assumed_from_config_default	15754	15880	2048	2048	FALSE	Q4
598	deepseek-r1-distill-qwen-32b-b200	LT	Q5_LT	1	103	1824	2500	4110	500	625	562	822	1028	925	1322	1653	1487	16384	assumed_from_config_default	15759	15884	2048	2048	FALSE	Q5
599	deepseek-r1-distill-qwen-32b-b200	LT	Q5_LT	2	103	1824	2500	4110	500	625	562	822	1028	925	1322	1653	1487	16384	assumed_from_config_default	15759	15884	2048	2048	FALSE	Q5
600	deepseek-r1-distill-qwen-32b-b200	LT	Q5_LT	3	103	1824	2500	4110	500	625	562	822	1028	925	1322	1653	1487	16384	assumed_from_config_default	15759	15884	2048	2048	FALSE	Q5
601	deepseek-r1-distill-qwen-32b-b200	MT	Q1_MT	1	132	1887	2592	4317	519	648	584	864	1080	972	1383	1728	1556	16384	assumed_from_config_default	15736	15865	2048	2048	FALSE	Q1
602	deepseek-r1-distill-qwen-32b-b200	MT	Q1_MT	2	132	1887	2592	4304	519	648	584	861	1076	968	1380	1724	1552	16384	assumed_from_config_default	15736	15865	2048	2048	FALSE	Q1
603	deepseek-r1-distill-qwen-32b-b200	MT	Q1_MT	3	132	1887	2592	4304	519	648	584	861	1076	968	1380	1724	1552	16384	assumed_from_config_default	15736	15865	2048	2048	FALSE	Q1
604	deepseek-r1-distill-qwen-32b-b200	MT	Q2_MT	1	88	1862	2523	3707	505	631	568	742	927	834	1247	1558	1402	16384	assumed_from_config_default	15753	15879	2048	2048	FALSE	Q2
605	deepseek-r1-distill-qwen-32b-b200	MT	Q2_MT	2	88	1862	2523	3711	505	631	568	743	928	836	1248	1559	1404	16384	assumed_from_config_default	15753	15879	2048	2048	FALSE	Q2
606	deepseek-r1-distill-qwen-32b-b200	MT	Q2_MT	3	88	1862	2523	3711	505	631	568	743	928	836	1248	1559	1404	16384	assumed_from_config_default	15753	15879	2048	2048	FALSE	Q2
607	deepseek-r1-distill-qwen-32b-b200	MT	Q3_MT	1	109	1901	2583	3991	517	646	582	799	998	898	1316	1644	1480	16384	assumed_from_config_default	15738	15867	2048	2048	FALSE	Q3
608	deepseek-r1-distill-qwen-32b-b200	MT	Q3_MT	2	109	1901	2583	4631	517	646	582	927	1158	1042	1444	1804	1624	16384	assumed_from_config_default	15738	15867	2048	2048	FALSE	Q3
609	deepseek-r1-distill-qwen-32b-b200	MT	Q3_MT	3	109	1901	2583	4631	517	646	582	927	1158	1042	1444	1804	1624	16384	assumed_from_config_default	15738	15867	2048	2048	FALSE	Q3
610	deepseek-r1-distill-qwen-32b-b200	MT	Q4_MT	1	112	1843	2528	3575	506	632	569	715	894	804	1221	1526	1373	16384	assumed_from_config_default	15752	15878	2048	2048	FALSE	Q4
611	deepseek-r1-distill-qwen-32b-b200	MT	Q4_MT	2	112	1843	2528	3301	506	632	569	661	826	744	1167	1458	1313	16384	assumed_from_config_default	15752	15878	2048	2048	FALSE	Q4
612	deepseek-r1-distill-qwen-32b-b200	MT	Q4_MT	3	112	1843	2528	3301	506	632	569	661	826	744	1167	1458	1313	16384	assumed_from_config_default	15752	15878	2048	2048	FALSE	Q4
613	deepseek-r1-distill-qwen-32b-b200	MT	Q5_MT	1	121	1824	2518	3411	504	630	567	683	853	768	1187	1483	1335	16384	assumed_from_config_default	15754	15880	2048	2048	FALSE	Q5
614	deepseek-r1-distill-qwen-32b-b200	MT	Q5_MT	2	121	1824	2518	3411	504	630	567	683	853	768	1187	1483	1335	16384	assumed_from_config_default	15754	15880	2048	2048	FALSE	Q5
615	deepseek-r1-distill-qwen-32b-b200	MT	Q5_MT	3	121	1824	2518	3411	504	630	567	683	853	768	1187	1483	1335	16384	assumed_from_config_default	15754	15880	2048	2048	FALSE	Q5
616	deepseek-r1-distill-qwen-32b-b200	PL	Q1_PL	1	119	1887	2579	3934	516	645	580	787	984	886	1303	1629	1466	16384	assumed_from_config_default	15739	15868	2048	2048	FALSE	Q1
617	deepseek-r1-distill-qwen-32b-b200	PL	Q1_PL	2	119	1887	2579	3934	516	645	580	787	984	886	1303	1629	1466	16384	assumed_from_config_default	15739	15868	2048	2048	FALSE	Q1
618	deepseek-r1-distill-qwen-32b-b200	PL	Q1_PL	3	119	1887	2579	3934	516	645	580	787	984	886	1303	1629	1466	16384	assumed_from_config_default	15739	15868	2048	2048	FALSE	Q1
619	deepseek-r1-distill-qwen-32b-b200	PL	Q2_PL	1	79	1862	2514	5222	503	629	566	1045	1306	1176	1548	1935	1742	16384	assumed_from_config_default	15755	15881	2048	2048	FALSE	Q2
620	deepseek-r1-distill-qwen-32b-b200	PL	Q2_PL	2	79	1862	2514	5222	503	629	566	1045	1306	1176	1548	1935	1742	16384	assumed_from_config_default	15755	15881	2048	2048	FALSE	Q2
621	deepseek-r1-distill-qwen-32b-b200	PL	Q2_PL	3	79	1862	2514	5222	503	629	566	1045	1306	1176	1548	1935	1742	16384	assumed_from_config_default	15755	15881	2048	2048	FALSE	Q2
622	deepseek-r1-distill-qwen-32b-b200	PL	Q3_PL	1	119	1901	2593	4083	519	649	584	817	1021	919	1336	1670	1503	16384	assumed_from_config_default	15735	15865	2048	2048	FALSE	Q3
623	deepseek-r1-distill-qwen-32b-b200	PL	Q3_PL	2	119	1901	2593	4366	519	649	584	874	1092	983	1393	1741	1567	16384	assumed_from_config_default	15735	15865	2048	2048	FALSE	Q3
624	deepseek-r1-distill-qwen-32b-b200	PL	Q3_PL	3	119	1901	2593	4366	519	649	584	874	1092	983	1393	1741	1567	16384	assumed_from_config_default	15735	15865	2048	2048	FALSE	Q3
625	deepseek-r1-distill-qwen-32b-b200	PL	Q4_PL	1	101	1843	2517	5375	504	630	567	1075	1344	1210	1579	1974	1777	16384	assumed_from_config_default	15754	15880	2048	2048	FALSE	Q4
626	deepseek-r1-distill-qwen-32b-b200	PL	Q4_PL	2	101	1843	2517	5123	504	630	567	1025	1281	1153	1529	1911	1720	16384	assumed_from_config_default	15754	15880	2048	2048	FALSE	Q4
627	deepseek-r1-distill-qwen-32b-b200	PL	Q4_PL	3	101	1843	2517	5123	504	630	567	1025	1281	1153	1529	1911	1720	16384	assumed_from_config_default	15754	15880	2048	2048	FALSE	Q4
628	deepseek-r1-distill-qwen-32b-b200	PL	Q5_PL	1	121	1824	2518	4388	504	630	567	878	1097	988	1382	1727	1555	16384	assumed_from_config_default	15754	15880	2048	2048	FALSE	Q5
629	deepseek-r1-distill-qwen-32b-b200	PL	Q5_PL	2	121	1824	2518	4305	504	630	567	861	1077	969	1365	1707	1536	16384	assumed_from_config_default	15754	15880	2048	2048	FALSE	Q5
630	deepseek-r1-distill-qwen-32b-b200	PL	Q5_PL	3	121	1824	2518	4305	504	630	567	861	1077	969	1365	1707	1536	16384	assumed_from_config_default	15754	15880	2048	2048	FALSE	Q5
631	deepseek-r1-distill-qwen-32b-b200	PT	Q1_PT	1	147	1887	2607	4116	522	652	587	824	1029	926	1346	1681	1513	16384	assumed_from_config_default	15732	15862	2048	2048	FALSE	Q1
632	deepseek-r1-distill-qwen-32b-b200	PT	Q1_PT	2	147	1887	2607	3910	522	652	587	782	978	880	1304	1630	1467	16384	assumed_from_config_default	15732	15862	2048	2048	FALSE	Q1
633	deepseek-r1-distill-qwen-32b-b200	PT	Q1_PT	3	147	1887	2607	3910	522	652	587	782	978	880	1304	1630	1467	16384	assumed_from_config_default	15732	15862	2048	2048	FALSE	Q1
634	deepseek-r1-distill-qwen-32b-b200	PT	Q2_PT	1	84	1862	2519	3112	504	630	567	623	778	700	1127	1408	1267	16384	assumed_from_config_default	15754	15880	2048	2048	FALSE	Q2
635	deepseek-r1-distill-qwen-32b-b200	PT	Q2_PT	2	84	1862	2519	3112	504	630	567	623	778	700	1127	1408	1267	16384	assumed_from_config_default	15754	15880	2048	2048	FALSE	Q2
636	deepseek-r1-distill-qwen-32b-b200	PT	Q2_PT	3	84	1862	2519	3112	504	630	567	623	778	700	1127	1408	1267	16384	assumed_from_config_default	15754	15880	2048	2048	FALSE	Q2
637	deepseek-r1-distill-qwen-32b-b200	PT	Q3_PT	1	107	1901	2581	4900	517	646	582	980	1225	1102	1497	1871	1684	16384	assumed_from_config_default	15738	15867	2048	2048	FALSE	Q3
638	deepseek-r1-distill-qwen-32b-b200	PT	Q3_PT	2	107	1901	2581	4065	517	646	582	813	1017	915	1330	1663	1497	16384	assumed_from_config_default	15738	15867	2048	2048	FALSE	Q3
639	deepseek-r1-distill-qwen-32b-b200	PT	Q3_PT	3	107	1901	2581	4065	517	646	582	813	1017	915	1330	1663	1497	16384	assumed_from_config_default	15738	15867	2048	2048	FALSE	Q3
640	deepseek-r1-distill-qwen-32b-b200	PT	Q4_PT	1	132	1843	2548	4280	510	637	574	856	1070	963	1366	1707	1537	16384	assumed_from_config_default	15747	15874	2048	2048	FALSE	Q4
641	deepseek-r1-distill-qwen-32b-b200	PT	Q4_PT	2	132	1843	2548	4281	510	637	574	857	1071	964	1367	1708	1538	16384	assumed_from_config_default	15747	15874	2048	2048	FALSE	Q4
642	deepseek-r1-distill-qwen-32b-b200	PT	Q4_PT	3	132	1843	2548	4281	510	637	574	857	1071	964	1367	1708	1538	16384	assumed_from_config_default	15747	15874	2048	2048	FALSE	Q4
643	deepseek-r1-distill-qwen-32b-b200	PT	Q5_PT	1	106	1824	2503	3666	501	626	564	734	917	826	1235	1543	1390	16384	assumed_from_config_default	15758	15883	2048	2048	FALSE	Q5
644	deepseek-r1-distill-qwen-32b-b200	PT	Q5_PT	2	106	1824	2503	3666	501	626	564	734	917	826	1235	1543	1390	16384	assumed_from_config_default	15758	15883	2048	2048	FALSE	Q5
645	deepseek-r1-distill-qwen-32b-b200	PT	Q5_PT	3	106	1824	2503	3666	501	626	564	734	917	826	1235	1543	1390	16384	assumed_from_config_default	15758	15883	2048	2048	FALSE	Q5
